time,acc_precip,mean_pressure,mean_radiation,mean_relative_hum,mean_temp,temp_grass,temp_soil_10,temp_soil_30
2021-01-03 22:00:00+00:00,0.0,1026.9,0.0,85.0,1.1,0.9,3.2,4.4
2021-01-03 23:00:00+00:00,0.0,1027.0,0.0,86.0,0.8,0.6,3.2,4.4
2021-01-04 00:00:00+00:00,0.0,1027.1,0.0,85.2,0.6,0.4,3.1,4.4
2021-01-04 01:00:00+00:00,0.0,1026.9,0.0,85.8,0.4,0.3,3.1,4.4
2021-01-04 02:00:00+00:00,0.0,1026.6,0.0,85.7,0.4,0.3,3.1,4.4
2021-01-04 03:00:00+00:00,0.0,1026.5,0.0,83.5,0.4,0.3,3.1,4.4
2021-01-04 04:00:00+00:00,0.0,1026.2,0.0,79.3,0.3,0.2,3.1,4.4
2021-01-04 05:00:00+00:00,0.0,1025.9,0.0,78.2,0.5,0.3,3.1,4.4
2021-01-04 06:00:00+00:00,0.0,1026.0,0.0,83.3,0.2,0.1,3.0,4.4
2021-01-04 07:00:00+00:00,0.0,1026.1,0.0,84.0,0.0,0.0,3.0,4.3
2021-01-04 08:00:00+00:00,0.0,1026.4,0.0,83.5,-0.1,-0.2,3.0,4.3
2021-01-04 09:00:00+00:00,0.0,1026.5,7.0,91.2,-0.4,-0.3,3.0,4.3
2021-01-04 10:00:00+00:00,0.0,1026.6,22.0,82.7,0.2,0.2,3.0,4.3
2021-01-04 11:00:00+00:00,0.0,1026.5,28.0,79.3,0.3,0.3,3.0,4.3
2021-01-04 12:00:00+00:00,0.0,1026.2,33.0,77.7,0.3,0.3,2.9,4.3
2021-01-04 13:00:00+00:00,0.0,1025.9,43.0,80.2,0.2,0.3,2.9,4.3
2021-01-04 14:00:00+00:00,0.0,1025.7,33.0,77.7,0.1,0.2,2.9,4.3
2021-01-04 15:00:00+00:00,0.0,1025.5,10.0,76.8,0.1,0.1,2.9,4.3
2021-01-04 16:00:00+00:00,0.0,1025.4,0.0,78.8,0.3,0.2,2.9,4.3
2021-01-04 17:00:00+00:00,0.0,1025.4,0.0,83.8,0.7,0.6,2.9,4.2
2021-01-04 18:00:00+00:00,0.0,1025.4,0.0,86.3,0.9,0.7,2.8,4.2
2021-01-04 19:00:00+00:00,0.0,1025.5,0.0,88.0,1.1,0.9,2.8,4.2
2021-01-04 20:00:00+00:00,0.0,1025.4,0.0,87.3,1.3,1.1,2.8,4.2
2021-01-04 21:00:00+00:00,0.2,1025.4,0.0,91.5,1.2,1.1,2.8,4.2
2021-01-04 22:00:00+00:00,0.0,1025.4,0.0,92.0,1.4,1.1,2.8,4.2
2021-01-04 23:00:00+00:00,0.0,1025.6,0.0,89.2,1.4,1.2,2.8,4.2
2021-01-05 00:00:00+00:00,0.0,1025.5,0.0,88.3,1.4,1.2,2.8,4.2
2021-01-05 01:00:00+00:00,0.0,1025.5,0.0,87.5,1.4,1.1,2.8,4.2
2021-01-05 02:00:00+00:00,0.4,1025.5,0.0,88.8,1.1,0.9,2.8,4.2
2021-01-05 03:00:00+00:00,0.0,1025.1,0.0,87.3,1.4,1.1,2.8,4.1
2021-01-05 04:00:00+00:00,0.4,1025.0,0.0,91.3,1.1,0.9,2.8,4.1
2021-01-05 05:00:00+00:00,0.1,1025.0,0.0,89.7,1.3,1.0,2.8,4.2
2021-01-05 06:00:00+00:00,0.2,1025.0,0.0,93.2,0.7,0.6,2.8,4.1
2021-01-05 07:00:00+00:00,0.0,1025.1,0.0,90.3,0.8,0.5,2.8,4.1
2021-01-05 08:00:00+00:00,0.0,1025.4,0.0,87.8,0.9,0.6,2.8,4.1
2021-01-05 09:00:00+00:00,0.0,1025.6,7.0,89.2,0.9,0.7,2.8,4.1
2021-01-05 10:00:00+00:00,0.1,1025.8,23.0,89.7,0.9,0.8,2.8,4.1
2021-01-05 11:00:00+00:00,0.0,1025.8,37.0,71.5,1.8,1.4,2.7,4.1
2021-01-05 12:00:00+00:00,0.0,1025.6,51.0,80.0,1.7,1.6,2.7,4.1
2021-01-05 13:00:00+00:00,0.8,1025.1,52.0,97.0,0.4,0.5,2.8,4.1
2021-01-05 14:00:00+00:00,0.0,1024.8,31.0,96.3,1.0,1.0,2.8,4.1
2021-01-05 15:00:00+00:00,0.3,1024.7,8.0,94.7,0.9,0.9,2.8,4.1
2021-01-05 16:00:00+00:00,0.1,1024.8,0.0,94.0,0.8,0.6,2.8,4.1
2021-01-05 17:00:00+00:00,0.0,1024.5,0.0,91.7,0.8,0.5,2.8,4.1
2021-01-05 18:00:00+00:00,0.0,1024.3,0.0,83.5,1.0,0.5,2.8,4.1
2021-01-05 19:00:00+00:00,0.0,1024.3,0.0,83.8,1.0,0.6,2.8,4.1
2021-01-05 20:00:00+00:00,0.0,1024.2,0.0,87.3,1.1,0.8,2.8,4.1
2021-01-05 21:00:00+00:00,0.0,1024.1,0.0,88.5,1.1,0.8,2.8,4.0
2021-01-05 22:00:00+00:00,0.0,1023.9,0.0,88.8,1.0,0.7,2.8,4.0
2021-01-05 23:00:00+00:00,0.0,1023.4,0.0,93.0,0.7,0.5,2.8,4.0
2021-01-06 00:00:00+00:00,0.0,1022.7,0.0,91.2,0.8,0.6,2.8,4.0
2021-01-06 01:00:00+00:00,0.0,1022.2,0.0,86.2,1.2,0.8,2.8,4.0
2021-01-06 02:00:00+00:00,0.0,1022.0,0.0,87.8,0.9,0.7,2.7,4.0
2021-01-06 03:00:00+00:00,0.0,1021.5,0.0,84.2,0.9,0.7,2.7,4.0
2021-01-06 04:00:00+00:00,0.0,1020.8,0.0,82.2,0.9,0.6,2.7,4.0
2021-01-06 05:00:00+00:00,0.0,1020.2,0.0,79.5,0.9,0.7,2.7,4.0
2021-01-06 06:00:00+00:00,0.0,1019.8,0.0,80.2,0.9,0.7,2.7,4.0
2021-01-06 07:00:00+00:00,0.0,1019.5,0.0,81.8,1.0,0.8,2.7,4.0
2021-01-06 08:00:00+00:00,0.0,1019.2,0.0,86.2,0.8,0.7,2.7,4.0
2021-01-06 09:00:00+00:00,0.1,1018.9,7.0,89.7,0.5,0.5,2.7,4.0
2021-01-06 10:00:00+00:00,0.0,1018.4,27.0,89.8,0.3,0.4,2.7,4.0
2021-01-06 11:00:00+00:00,0.0,1017.8,59.0,92.3,0.2,0.5,2.6,4.0
2021-01-06 12:00:00+00:00,0.0,1017.1,45.0,96.7,-0.1,0.2,2.7,4.0
2021-01-06 13:00:00+00:00,0.0,1016.3,44.0,95.3,0.1,0.4,2.6,4.0
2021-01-06 14:00:00+00:00,0.0,1015.6,38.0,97.3,0.0,0.3,2.7,4.0
2021-01-06 15:00:00+00:00,0.0,1015.3,6.0,98.5,-0.1,0.0,2.7,3.9
2021-01-06 16:00:00+00:00,0.0,1015.1,0.0,99.7,-0.2,0.0,2.7,3.9
2021-01-06 17:00:00+00:00,0.0,1014.7,0.0,100.0,-0.3,0.0,2.7,3.9
2021-01-06 18:00:00+00:00,0.0,1014.3,0.0,100.0,-0.3,0.0,2.7,3.9
2021-01-06 19:00:00+00:00,0.1,1014.1,0.0,100.0,-0.2,0.0,2.6,3.9
2021-01-06 20:00:00+00:00,0.0,1013.9,0.0,100.0,-0.2,0.1,2.7,3.9
2021-01-06 21:00:00+00:00,0.0,1013.5,0.0,100.0,-0.1,0.1,2.7,3.9
2021-01-06 22:00:00+00:00,0.1,1013.1,0.0,100.0,0.1,0.2,2.7,3.9
2021-01-06 23:00:00+00:00,0.3,1012.7,0.0,100.0,0.3,0.3,2.7,3.9
2021-01-07 00:00:00+00:00,0.4,1012.4,0.0,100.0,0.3,0.3,2.7,3.9
2021-01-07 01:00:00+00:00,0.3,1012.0,0.0,100.0,0.3,0.3,2.7,3.9
2021-01-07 02:00:00+00:00,0.0,1011.7,0.0,99.7,0.5,0.5,2.7,3.9
2021-01-07 03:00:00+00:00,0.0,1011.5,0.0,99.0,0.6,0.6,2.7,3.9
2021-01-07 04:00:00+00:00,0.1,1011.4,0.0,99.3,0.5,0.6,2.6,3.9
2021-01-07 05:00:00+00:00,0.2,1011.1,0.0,100.0,0.4,0.5,2.6,3.9
2021-01-07 06:00:00+00:00,0.4,1011.0,0.0,100.0,0.4,0.4,2.6,3.9
2021-01-07 07:00:00+00:00,0.1,1011.1,0.0,100.0,0.4,0.5,2.6,3.9
2021-01-07 08:00:00+00:00,0.2,1011.2,0.0,100.0,0.5,0.6,2.6,3.9
2021-01-07 09:00:00+00:00,0.2,1011.5,9.0,100.0,0.5,0.7,2.6,3.9
2021-01-07 10:00:00+00:00,0.4,1011.6,21.0,100.0,0.6,0.8,2.6,3.9
2021-01-07 11:00:00+00:00,0.4,1011.4,38.0,100.0,0.6,1.0,2.6,3.9
2021-01-07 12:00:00+00:00,0.1,1011.1,49.0,99.5,1.0,1.4,2.6,3.9
2021-01-07 13:00:00+00:00,0.2,1010.9,49.0,98.7,1.0,1.4,2.7,3.9
2021-01-07 14:00:00+00:00,0.1,1010.8,40.0,98.0,1.0,1.3,2.7,3.9
2021-01-07 15:00:00+00:00,0.1,1011.0,18.0,98.5,0.8,1.0,2.7,3.9
2021-01-07 16:00:00+00:00,0.1,1011.1,1.0,100.0,0.5,0.5,2.7,3.9
2021-01-07 17:00:00+00:00,0.0,1011.3,0.0,100.0,0.4,0.4,2.8,3.9
2021-01-07 18:00:00+00:00,0.0,1011.4,0.0,99.7,0.5,0.5,2.8,3.9
2021-01-07 19:00:00+00:00,0.0,1011.4,0.0,99.3,0.6,0.5,2.7,3.9
2021-01-07 20:00:00+00:00,0.0,1011.5,0.0,99.7,0.7,0.8,2.7,3.9
2021-01-07 21:00:00+00:00,0.0,1011.6,0.0,98.5,0.7,0.8,2.7,3.9
2021-01-07 22:00:00+00:00,0.0,1011.6,0.0,97.3,0.6,0.7,2.7,3.9
2021-01-07 23:00:00+00:00,0.0,1011.5,0.0,97.2,0.5,0.4,2.7,3.9
2021-01-08 00:00:00+00:00,0.0,1011.6,0.0,97.5,0.4,0.3,2.7,3.9
2021-01-08 01:00:00+00:00,0.0,1011.4,0.0,96.8,0.3,0.2,2.7,3.9
2021-01-08 02:00:00+00:00,0.0,1011.6,0.0,97.0,0.2,0.0,2.7,3.9
2021-01-08 03:00:00+00:00,0.0,1011.8,0.0,96.2,0.2,0.1,2.7,3.9
2021-01-08 04:00:00+00:00,0.0,1011.8,0.0,96.3,0.0,-0.1,2.7,3.9
2021-01-08 05:00:00+00:00,0.0,1011.9,0.0,97.0,-0.1,-0.1,2.7,3.9
2021-01-08 06:00:00+00:00,0.0,1012.0,0.0,96.0,0.0,0.0,2.7,3.9
2021-01-08 07:00:00+00:00,0.0,1012.3,0.0,97.5,-0.1,-0.2,2.7,3.9
2021-01-08 08:00:00+00:00,0.0,1012.8,0.0,97.3,-0.2,-0.2,2.6,3.9
2021-01-08 09:00:00+00:00,0.0,1013.5,7.0,95.2,0.0,0.1,2.6,3.9
2021-01-08 10:00:00+00:00,0.0,1013.8,40.0,94.8,0.2,0.3,2.6,3.9
2021-01-08 11:00:00+00:00,0.0,1014.1,50.0,94.0,0.5,0.7,2.6,3.9
2021-01-08 12:00:00+00:00,0.0,1014.2,67.0,94.0,0.8,1.3,2.6,3.8
2021-01-08 13:00:00+00:00,0.0,1014.3,83.0,96.3,1.0,1.6,2.6,3.8
2021-01-08 14:00:00+00:00,0.0,1014.5,25.0,97.5,0.8,1.2,2.7,3.8
2021-01-08 15:00:00+00:00,0.0,1015.0,7.0,95.8,0.8,0.9,2.7,3.8
2021-01-08 16:00:00+00:00,0.0,1015.6,0.0,96.3,0.6,0.6,2.7,3.8
2021-01-08 17:00:00+00:00,0.0,1016.1,0.0,97.8,0.3,0.4,2.7,3.8
2021-01-08 18:00:00+00:00,0.0,1016.6,0.0,98.5,0.2,0.3,2.7,3.8
2021-01-08 19:00:00+00:00,0.0,1017.1,0.0,98.8,0.3,0.4,2.7,3.8
2021-01-08 20:00:00+00:00,0.0,1017.5,0.0,97.3,0.3,0.4,2.7,3.8
2021-01-08 21:00:00+00:00,0.0,1017.9,0.0,94.8,0.5,0.5,2.7,3.8
2021-01-08 22:00:00+00:00,0.0,1018.2,0.0,95.3,0.5,0.5,2.7,3.9
2021-01-08 23:00:00+00:00,0.0,1018.6,0.0,96.7,0.4,0.5,2.7,3.9
2021-01-09 00:00:00+00:00,0.0,1019.0,0.0,98.2,0.5,0.6,2.7,3.8
2021-01-09 01:00:00+00:00,0.0,1019.1,0.0,99.0,0.6,0.8,2.7,3.8
2021-01-09 02:00:00+00:00,0.0,1019.3,0.0,99.0,0.8,0.9,2.7,3.8
2021-01-09 03:00:00+00:00,0.0,1019.7,0.0,98.0,0.8,1.0,2.7,3.9
2021-01-09 04:00:00+00:00,0.0,1020.0,0.0,98.0,0.9,1.1,2.7,3.8
2021-01-09 05:00:00+00:00,0.0,1020.3,0.0,98.2,0.9,1.0,2.7,3.8
2021-01-09 06:00:00+00:00,0.0,1020.8,0.0,99.0,0.9,0.9,2.7,3.8
2021-01-09 07:00:00+00:00,0.0,1021.2,0.0,99.8,0.5,0.4,2.7,3.8
2021-01-09 08:00:00+00:00,0.0,1021.8,0.0,100.0,0.5,0.4,2.7,3.8
2021-01-09 09:00:00+00:00,0.0,1022.2,10.0,99.7,0.7,0.8,2.7,3.8
2021-01-09 10:00:00+00:00,0.0,1022.7,24.0,96.3,1.2,1.4,2.7,3.8
2021-01-09 11:00:00+00:00,0.0,1022.8,38.0,90.7,1.4,1.7,2.7,3.8
2021-01-09 12:00:00+00:00,0.0,1022.7,58.0,87.0,1.6,2.0,2.7,3.8
2021-01-09 13:00:00+00:00,0.0,1022.7,52.0,83.2,1.7,2.1,2.8,3.8
2021-01-09 14:00:00+00:00,0.0,1022.5,40.0,80.8,1.6,2.0,2.8,3.8
2021-01-09 15:00:00+00:00,0.0,1022.5,11.0,78.3,1.6,1.7,2.9,3.8
2021-01-09 16:00:00+00:00,0.0,1022.8,0.0,84.8,1.2,1.0,2.9,3.9
2021-01-09 17:00:00+00:00,0.0,1023.1,0.0,80.2,1.1,0.6,2.9,3.9
2021-01-09 18:00:00+00:00,0.0,1023.1,0.0,81.2,0.7,0.3,2.9,3.9
2021-01-09 19:00:00+00:00,0.0,1022.9,0.0,88.2,0.1,0.0,2.9,3.9
2021-01-09 20:00:00+00:00,0.0,1022.7,0.0,88.5,0.1,0.0,2.9,3.9
2021-01-09 21:00:00+00:00,0.0,1022.5,0.0,83.3,0.7,0.2,2.9,3.9
2021-01-09 22:00:00+00:00,0.0,1022.5,0.0,90.5,0.1,-0.3,2.8,3.9
2021-01-09 23:00:00+00:00,0.0,1022.1,0.0,88.8,0.4,0.1,2.8,3.9
2021-01-10 00:00:00+00:00,0.0,1021.4,0.0,87.3,0.4,0.2,2.8,3.9
2021-01-10 01:00:00+00:00,0.0,1020.7,0.0,87.8,0.0,-0.5,2.8,3.9
2021-01-10 02:00:00+00:00,0.0,1020.5,0.0,87.8,0.0,-0.4,2.8,3.9
2021-01-10 03:00:00+00:00,0.0,1020.0,0.0,89.8,0.1,-0.3,2.7,3.9
2021-01-10 04:00:00+00:00,0.0,1019.2,0.0,92.0,0.5,0.0,2.7,3.9
2021-01-10 05:00:00+00:00,0.0,1018.6,0.0,93.3,1.0,0.7,2.7,3.9
2021-01-10 06:00:00+00:00,0.0,1018.1,0.0,93.0,1.2,1.0,2.7,3.9
2021-01-10 07:00:00+00:00,0.0,1017.7,0.0,92.5,1.4,1.3,2.6,3.9
2021-01-10 08:00:00+00:00,0.0,1017.4,1.0,94.2,1.6,1.6,2.6,3.9
2021-01-10 09:00:00+00:00,0.1,1017.4,7.0,96.8,1.7,1.7,2.6,3.8
2021-01-10 10:00:00+00:00,1.0,1017.7,19.0,99.0,1.6,1.8,2.6,3.8
2021-01-10 11:00:00+00:00,0.1,1017.0,58.0,100.0,2.1,2.4,2.6,3.8
2021-01-10 12:00:00+00:00,0.0,1016.8,45.0,99.8,2.5,2.8,2.7,3.8
2021-01-10 13:00:00+00:00,0.1,1016.4,48.0,98.5,2.8,3.2,2.7,3.8
2021-01-10 14:00:00+00:00,0.0,1016.1,49.0,97.7,2.8,3.1,2.8,3.8
2021-01-10 15:00:00+00:00,0.0,1016.1,16.0,97.2,2.5,2.4,2.8,3.8
2021-01-10 16:00:00+00:00,0.0,1016.2,1.0,98.0,1.9,1.4,2.9,3.8
2021-01-10 17:00:00+00:00,0.0,1016.1,0.0,99.2,1.0,0.1,2.9,3.8
2021-01-10 18:00:00+00:00,0.0,1016.0,0.0,100.0,0.2,-0.9,2.9,3.8
2021-01-10 19:00:00+00:00,0.0,1015.7,0.0,100.0,1.0,0.3,2.8,3.8
2021-01-10 20:00:00+00:00,0.0,1015.6,0.0,100.0,1.1,0.5,2.8,3.8
2021-01-10 21:00:00+00:00,0.0,1015.4,0.0,100.0,0.5,-0.5,2.8,3.8
2021-01-10 22:00:00+00:00,0.0,1015.2,0.0,100.0,-0.5,-2.7,2.8,3.8
2021-01-10 23:00:00+00:00,0.0,1015.0,0.0,100.0,-0.6,-3.3,2.7,3.8
2021-01-11 00:00:00+00:00,0.0,1014.4,0.0,100.0,-0.2,-1.5,2.7,3.8
2021-01-11 01:00:00+00:00,0.0,1013.7,0.0,100.0,-0.3,-2.2,2.7,3.8
2021-01-11 02:00:00+00:00,0.0,1013.1,0.0,100.0,0.5,0.2,2.6,3.8
2021-01-11 03:00:00+00:00,0.5,1012.3,0.0,100.0,1.0,0.8,2.6,3.8
2021-01-11 04:00:00+00:00,0.3,1011.0,0.0,99.2,2.2,1.9,2.6,3.8
2021-01-11 05:00:00+00:00,0.4,1009.5,0.0,98.3,2.9,2.6,2.5,3.8
2021-01-11 06:00:00+00:00,0.2,1008.6,0.0,99.0,3.6,3.5,2.5,3.8
2021-01-11 07:00:00+00:00,0.2,1007.7,0.0,98.7,4.4,4.3,2.5,3.8
2021-01-11 08:00:00+00:00,0.1,1007.1,1.0,97.7,5.0,4.8,2.6,3.8
2021-01-11 09:00:00+00:00,0.3,1006.5,14.0,98.7,5.2,5.2,2.6,3.8
2021-01-11 10:00:00+00:00,0.2,1006.1,28.0,98.0,5.6,5.6,2.7,3.8
2021-01-11 11:00:00+00:00,0.1,1005.4,66.0,94.5,6.0,6.0,2.8,3.8
2021-01-11 12:00:00+00:00,0.0,1004.3,42.0,93.2,5.9,5.8,2.9,3.8
2021-01-11 13:00:00+00:00,0.0,1003.2,39.0,90.3,6.0,5.8,3.0,3.8
2021-01-11 14:00:00+00:00,0.1,1002.1,32.0,97.0,5.6,5.6,3.1,3.8
2021-01-11 15:00:00+00:00,0.5,1001.2,7.0,96.5,5.6,5.5,3.2,3.8
2021-01-11 16:00:00+00:00,0.7,1000.1,0.0,95.5,5.5,5.4,3.2,3.8
2021-01-11 17:00:00+00:00,0.8,999.0,0.0,96.0,5.7,5.5,3.3,3.8
2021-01-11 18:00:00+00:00,0.7,998.1,0.0,96.3,5.9,5.7,3.3,3.9
2021-01-11 19:00:00+00:00,1.0,997.4,0.0,96.0,5.9,5.7,3.4,3.9
2021-01-11 20:00:00+00:00,0.6,996.2,0.0,96.2,5.9,5.7,3.5,3.9
2021-01-11 21:00:00+00:00,0.7,995.0,0.0,98.0,5.8,5.7,3.5,3.9
2021-01-11 22:00:00+00:00,0.5,993.8,0.0,98.8,6.0,5.9,3.6,4.0
2021-01-11 23:00:00+00:00,1.1,993.2,0.0,98.8,6.0,6.0,3.6,4.0
2021-01-12 00:00:00+00:00,0.3,994.9,0.0,96.2,2.2,2.3,3.7,4.0
2021-01-12 01:00:00+00:00,0.0,995.5,0.0,96.5,1.5,1.5,3.7,4.1
2021-01-12 02:00:00+00:00,0.0,996.3,0.0,97.8,1.3,1.1,3.7,4.1
2021-01-12 03:00:00+00:00,0.0,997.0,0.0,98.7,0.5,0.0,3.6,4.1
2021-01-12 04:00:00+00:00,0.0,997.5,0.0,99.0,-0.2,-1.0,3.6,4.1
2021-01-12 05:00:00+00:00,0.0,997.8,0.0,99.2,-0.8,-2.1,3.5,4.1
2021-01-12 06:00:00+00:00,0.0,997.9,0.0,99.0,-1.2,-2.9,3.4,4.1
2021-01-12 07:00:00+00:00,0.0,998.1,0.0,98.2,-1.6,-3.6,3.4,4.1
2021-01-12 08:00:00+00:00,0.0,998.3,2.0,98.3,-1.7,-4.6,3.3,4.2
2021-01-12 09:00:00+00:00,0.7,998.6,34.0,98.7,-0.5,-1.2,3.2,4.2
2021-01-12 10:00:00+00:00,0.3,998.5,92.0,99.8,0.2,0.4,3.1,4.2
2021-01-12 11:00:00+00:00,0.0,998.6,144.0,98.2,1.0,2.0,3.1,4.1
2021-01-12 12:00:00+00:00,0.0,998.7,75.0,98.2,0.8,1.1,3.0,4.1
